distance_band,airport_id,airport_ident,gps_code,local_code,airport_name,airport_type,airport_county_fips,airport_county_name,month,mean_lead,n_obs,n_monitors,is_reid_hillview,air_temp,wind_speed,rhum,pres,wind_dir_sin,wind_dir_cos,post,treated,treated_post,log_lead
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2016-04-01,0.0046,5,1,FALSE,16.339990234375023,3.127211202280994,49.5,91.79599999999999,-0.5548055588610096,-0.05097484157062045,FALSE,FALSE,0,-5.184988681241033
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2016-05-01,0.0032500000000000003,4,1,FALSE,16.012490844726585,3.6157612797913545,56.75,91.54375,-0.16068535917773963,-0.2814501539907584,FALSE,FALSE,0,-5.4608362960458114
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2016-06-01,0.0034000000000000002,5,1,FALSE,22.904992675781273,2.969626003382502,38.35,91.6925,0.5084951739618467,-0.6648596110803534,FALSE,FALSE,0,-5.426150738057921
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2016-07-01,0.0028,5,1,FALSE,24.445001220703148,2.6652511281434714,34.3,91.571,0.2349507449538931,-0.4514471177701123,FALSE,FALSE,0,-5.572754212249797
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2016-08-01,0.0034000000000000002,5,1,FALSE,22.569989013671897,3.838905631022707,43.85,91.6605,0.005847187849700386,-0.5064571896263095,FALSE,FALSE,0,-5.426150738057921
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2016-09-01,0.0044,5,1,FALSE,21.03499145507815,4.71462625490381,42.9,91.7475,-0.2877904882620106,-0.05680676711334276,FALSE,FALSE,0,-5.221356325411908
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2016-10-01,0.0064,5,1,FALSE,18.90498657226565,1.7386223839016823,39.75,91.745,-0.61028315905554,0.044429387569550345,FALSE,FALSE,0,-4.9062752787720125
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2016-11-01,0.0076,5,1,FALSE,15.764990234375023,4.448003315275691,34.3,92,0.16558643646980878,0.020218973786033104,FALSE,FALSE,0,-4.755993075722675
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2016-12-01,0.0064,5,1,FALSE,9.094989013671897,3.361334660606455,43.95,91.9905,-0.4344730856808934,0.23364387007416196,FALSE,FALSE,0,-4.9062752787720125
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2017-01-01,0.006666666666666667,3,1,FALSE,6.374993896484398,2.583326855467232,71.5,91.83,0.7825041024389879,0.4534369605404104,FALSE,FALSE,0,-4.870873351721097
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2017-02-01,0.00275,4,1,FALSE,7.462503051757835,5.24526301982039,81.9375,91.39750000000001,-0.2434912419273965,-0.09264709072956662,FALSE,FALSE,0,-5.585999438999818
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2017-03-01,0.0074,5,1,FALSE,14.684991455078148,2.9200250828190657,43.35,92.1085,-0.1320756230212024,-0.08869374798009962,FALSE,FALSE,0,-4.779523573132869
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2017-04-01,0.0052,5,1,FALSE,13.995001220703148,4.103921104151288,60.1,91.606,-0.11594092743844882,-0.24067581386092915,FALSE,FALSE,0,-5.083205986931091
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2017-05-01,0.0036666666666666666,6,1,FALSE,16.729150390625023,2.527297135401117,43.5,91.32916666666667,-0.2527669290431253,-0.3101273406939371,FALSE,FALSE,0,-5.367310238034988
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2017-06-01,0.0024000000000000002,5,1,FALSE,23.434991455078148,3.2472732082003755,38.95,91.478,-0.18724397968704282,-0.5387959487693846,FALSE,FALSE,0,-5.683979847360021
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2017-07-01,0.003,5,1,FALSE,24.9749938964844,4.121057207811971,43.15,91.732,-0.19100607803174416,-0.6488349146432137,FALSE,FALSE,0,-5.521460917862246
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2017-08-01,0.0025,2,1,FALSE,23.300012207031273,2.239624882656818,44,91.80625,-0.054303335482025095,-0.5180488472217706,FALSE,FALSE,0,-5.654992310486769
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2017-09-01,0.0042,5,1,FALSE,20.534985351562522,3.033610630173741,44.5,91.7005,0.555340994241008,0.2933445204045326,FALSE,FALSE,0,-5.259096653394756
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2017-10-01,0.0062,5,1,FALSE,17.509997558593774,3.389023372139322,34.4,91.924,-0.16412779723285584,0.308918231097459,FALSE,FALSE,0,-4.933674252960127
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2017-11-01,0.0062,5,1,FALSE,15.029992675781273,3.395596858050398,58.3,91.8555,-0.17176743847609313,-0.3534987816229203,FALSE,FALSE,0,-4.933674252960127
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2017-12-01,0.0096,5,1,FALSE,11.704986572265648,3.058377809101117,37.5,92.129,-0.44166456000651677,0.3152520069127216,FALSE,FALSE,0,-4.546901277864116
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2018-01-01,0.0054,5,1,FALSE,11.784991455078147,2.036887931000298,52.4,91.959,0.22003867980117015,0.5019649765342311,FALSE,FALSE,0,-5.051457288616511
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2018-02-01,0.006,2,1,FALSE,11.862481689453148,3.5389605773938366,46.5,91.6875,0.9761987006967681,0.012542170096425165,FALSE,FALSE,0,-4.961845129926823
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2018-03-01,0.00175,4,1,FALSE,9.637490844726585,2.6542408485693585,62.625,91.659375,0.37538301975694394,-0.1767345611837939,FALSE,FALSE,0,-5.896154367303657
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2018-04-01,0.004,5,1,FALSE,15.144989013671898,2.869302916329846,44,91.751,0.875895848021364,-0.2495981692792291,FALSE,FALSE,0,-5.298317366548036
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2018-05-01,0.002,5,1,FALSE,15.359991455078148,1.7185082403332548,59.65,91.543,0.5659769431924095,-0.7355461789358426,FALSE,FALSE,0,-5.809142990314028
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2018-06-01,0.003,5,1,FALSE,19.654992675781273,2.538750201422731,48.75,91.516,0.072870420609966,-0.6176006814952798,FALSE,FALSE,0,-5.521460917862246
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2018-07-01,0.0026666666666666666,6,1,FALSE,26.820820109049503,3.3107519780713806,40.291666666666664,91.79791666666667,-0.2237066980633481,-0.7148193714616802,FALSE,FALSE,0,-5.608472294851876
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2018-08-01,0.003,5,1,FALSE,23.81500244140627,2.563719108753317,41.75,91.7305,0.4815676983039331,-0.5803270514378509,FALSE,FALSE,0,-5.521460917862246
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2018-09-01,0.004,5,1,FALSE,22.329986572265646,2.866388953347236,43.85,91.55149999999999,-0.12469335923158568,-0.5810999130620689,FALSE,FALSE,0,-5.298317366548036
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2018-10-01,0.0044,5,1,FALSE,16.704998779296897,3.80549583445057,56.55,91.6755,-0.235593382099629,-0.2084368555186225,FALSE,FALSE,0,-5.221356325411908
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2018-11-01,0.0064,5,1,FALSE,14.539990234375022,2.320058427407156,41,91.8575,0.029163050759965014,0.04696378371509824,FALSE,FALSE,0,-4.9062752787720125
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2018-12-01,0.005,4,1,FALSE,9.512483215332054,2.254974616507203,51.25,91.94624999999999,-0.2710103525262054,0.34721381516459493,FALSE,FALSE,0,-5.115995809754082
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2019-01-01,0.004,5,1,FALSE,8.259997558593772,3.2136329390234812,75.75,92.04,0.28208610120958416,0.31164010425425714,FALSE,FALSE,0,-5.298317366548036
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2019-02-01,0.0024000000000000002,5,1,FALSE,7.064990234375022,3.5204984570715263,74.95,91.637,0.4506871288170368,-0.2629182767869923,FALSE,FALSE,0,-5.683979847360021
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2019-03-01,0.0022,5,1,FALSE,9.154992675781273,3.72544504592502,74.25,91.838,0.12250875588568681,0.061047642698885116,FALSE,FALSE,0,-5.744604469176456
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2019-04-01,0.0032,5,1,FALSE,15.039990234375022,1.8288325489749384,62.1,91.565,0.5331350070390144,-0.5736167922074088,FALSE,FALSE,0,-5.472670753692814
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2019-05-01,0.0016,5,1,FALSE,14.650000000000023,2.976230356157411,61.3,91.394,-0.3249970324474144,-0.43586417953931655,FALSE,FALSE,0,-5.952243833954701
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2019-06-01,0.0018,5,1,FALSE,19.209997558593773,5.237757009564519,53.95,91.4565,0.16245728999502893,-0.5085763608914702,FALSE,FALSE,0,-5.8781358618009785
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2019-07-01,0.0024000000000000002,5,1,FALSE,22.479992675781272,2.904882648670355,45,91.6595,-0.1951654921258944,-0.6872977984013131,FALSE,FALSE,0,-5.683979847360021
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2019-08-01,0.0026,5,1,FALSE,22.9249938964844,4.315507073394906,45.15,91.75200000000001,-0.13825583371849443,-0.38683591630730724,FALSE,FALSE,0,-5.626821433520073
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2019-09-01,0.004,5,1,FALSE,19.699993896484397,5.256793107411472,46.2,91.6725,-0.5702552443722613,-0.09132507095197402,FALSE,FALSE,0,-5.298317366548036
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2019-10-01,0.006,5,1,FALSE,16.079992675781273,3.8147778689217997,31.9,91.747,0.5387376600445887,0.26705484863767404,FALSE,FALSE,0,-4.961845129926823
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2019-11-01,0.0048000000000000004,5,1,FALSE,11.844989013671897,3.036619065440021,57.15,91.6845,-0.6552490075573201,0.39898290341095843,FALSE,FALSE,0,-5.149897361429764
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2019-12-01,0.0038,5,1,FALSE,8.174993896484398,4.010343074416532,68.6,92.0435,0.3677340933343396,-0.22796445727941192,FALSE,FALSE,0,-5.339139361068292
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2020-01-01,0.0056,5,1,FALSE,9.484985351562523,3.6486643755903025,58.3,92.1575,0.6781072659426097,0.08040625380129887,FALSE,FALSE,0,-5.0206856299497575
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2020-02-01,0.005,5,1,FALSE,12.115002441406272,3.6596116497397038,48.05,91.791,0.937259005292135,0.022133130543889747,FALSE,FALSE,0,-5.115995809754082
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2020-03-01,0.0015,4,1,FALSE,10.299989318847679,4.0473769290653365,69.625,91.945625,0.3706400748106572,0.1429823342258448,FALSE,FALSE,0,-5.991464547107982
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2020-07-01,0.0018,5,1,FALSE,21.764996337890647,3.8434551295614643,45.85,91.592,0.5967371416446413,-0.5636911676352545,FALSE,FALSE,0,-5.8781358618009785
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2020-08-01,0.0025,6,1,FALSE,24.883320109049503,3.563323642298959,41.625,91.54041666666667,0.014664017012549787,-0.4447284875258276,FALSE,FALSE,0,-5.654992310486769
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2020-09-01,0.007,5,1,FALSE,26.084991455078146,2.2684370376909544,31.85,91.7995,-0.03639899050182738,-0.19432878833302006,FALSE,FALSE,0,-4.8283137373023015
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2020-10-01,0.0048000000000000004,5,1,FALSE,20.684991455078148,2.7554430695229137,41.7,91.8835,-0.13952454312367418,0.24050533878717478,FALSE,FALSE,0,-5.149897361429764
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2020-11-01,0.0076,5,1,FALSE,16.259985351562523,1.590870735829444,32.25,91.902,-0.026947031824891193,0.4304486545328303,FALSE,FALSE,0,-4.755993075722675
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2020-12-01,0.007,5,1,FALSE,8.354986572265648,2.5971977277780076,58.7,91.9425,0.15534011641933482,-0.07927961529735675,FALSE,FALSE,0,-4.8283137373023015
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2021-01-01,0.0062,5,1,FALSE,9.779992675781273,3.6104177395725148,65.05,91.98299999999999,0.9518850592871126,0.007959958876835314,FALSE,FALSE,0,-4.933674252960127
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2021-02-01,0.0036,5,1,FALSE,9.814978027343773,3.8691121995533635,59.55,91.80499999999999,0.7874909784903894,-0.0993085248859982,FALSE,FALSE,0,-5.381698975487088
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2021-03-01,0.003,5,1,FALSE,11.169995117187522,3.2287308411144884,53.55,91.7635,0.5569917219391853,-0.2708595622459253,FALSE,FALSE,0,-5.521460917862246
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2021-04-01,0.0028,5,1,FALSE,14.589990234375023,3.7497823875060403,46.4,91.63,0.5145660374167124,-0.005245696797300975,FALSE,FALSE,0,-5.572754212249797
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2021-05-01,0.0018,5,1,FALSE,14.789984130859398,3.86226488957163,56.85,91.5045,0.5362057002472228,-0.3782249060922023,FALSE,FALSE,0,-5.8781358618009785
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2021-06-01,0.0022,5,1,FALSE,23.55000610351565,2.8000611086501292,39.65,91.538,-0.35194399285521966,-0.6319369980482993,FALSE,FALSE,0,-5.744604469176456
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2021-07-01,0.002,5,1,FALSE,24.314996337890648,3.136418685259686,46.45,91.72,0.669463775405535,-0.6320640444499954,FALSE,FALSE,0,-5.809142990314028
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2021-08-01,0.0026,5,1,FALSE,23.3399841308594,3.5321269140276557,44.4,91.75750000000001,0.8579021717969307,-0.3076738645550843,FALSE,FALSE,0,-5.626821433520073
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2021-09-01,0.0022,5,1,FALSE,21.615002441406272,2.8689646215069677,49.3,91.6495,-0.21752706753631615,-0.5869387537990594,FALSE,FALSE,0,-5.744604469176456
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2021-10-01,0.003,6,1,FALSE,14.270827229817732,4.243751180377603,58.166666666666664,91.635,-0.6793048422528687,-0.11768793742588284,FALSE,FALSE,0,-5.521460917862246
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2021-11-01,0.0058,5,1,FALSE,15.589984130859397,3.464098881436831,47.1,91.9855,-0.404773408802304,0.2310214730830727,FALSE,FALSE,0,-4.990832666800076
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2021-12-01,0.0034000000000000002,5,1,FALSE,8.204986572265648,3.272206156477097,72.25,91.697,0.2007760571982757,-0.007285291416416893,FALSE,FALSE,0,-5.426150738057921
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2022-01-01,0.0056,5,1,FALSE,9.679968261718773,2.9744782818038833,50.35,92.266,0.1061948420288301,0.5666238306892967,TRUE,FALSE,0,-5.0206856299497575
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2022-02-01,0.0068,5,1,FALSE,9.999987792968772,3.001204675981917,47.7,91.928,0.7758951617607663,0.3797221143701646,TRUE,FALSE,0,-4.853631545286591
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2022-03-01,0.0048000000000000004,5,1,FALSE,12.455004882812522,1.800794651045943,53,91.9775,0.6725282912156597,0.006278240753736339,TRUE,FALSE,0,-5.149897361429764
0-4 km,3644,KLGB,KLGB,LGB,Long Beach International Airport,large_airport,06037,Los Angeles,2022-04-01,0.0028,5,1,FALSE,13.570001220703148,2.8409882356281564,57.95,91.596,0.8437213181145666,-0.4064842875546411,TRUE,FALSE,0,-5.572754212249797
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2016-01-01,0.008333333333333333,3,1,FALSE,5.808312988281273,3.523137532452786,58.583333333333336,91.8175,0.6860266931721216,0.35110237066803507,FALSE,FALSE,0,-4.674163057475043
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2016-02-01,0.00825,4,1,FALSE,13.674989318847679,2.136572831545397,46,92.138125,-0.01999647840478342,-0.027393525183781443,FALSE,FALSE,0,-4.683131727457803
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2016-03-01,0.005,6,1,FALSE,12.258320109049501,2.9864443083438377,58.5,91.73708333333333,0.2441934626573419,0.21848147400382725,FALSE,FALSE,0,-5.115995809754082
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2016-04-01,0.0056,5,1,FALSE,16.339990234375023,3.127211202280994,49.5,91.79599999999999,-0.5548055588610096,-0.05097484157062045,FALSE,FALSE,0,-5.0206856299497575
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2016-05-01,0.0052,5,1,FALSE,16.314996337890648,3.87444375993422,54.75,91.57,0.07107792202635607,-0.21293815391001028,FALSE,FALSE,0,-5.083205986931091
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2016-06-01,0.0082,5,1,FALSE,22.904992675781273,2.969626003382502,38.35,91.6925,0.5084951739618467,-0.6648596110803534,FALSE,FALSE,0,-4.688551794927142
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2016-07-01,0.009600000000000001,5,1,FALSE,24.445001220703148,2.6652511281434714,34.3,91.571,0.2349507449538931,-0.4514471177701123,FALSE,FALSE,0,-4.546901277864116
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2016-08-01,0.0072,5,1,FALSE,22.569989013671897,3.838905631022707,43.85,91.6605,0.005847187849700386,-0.5064571896263095,FALSE,FALSE,0,-4.803621124711929
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2016-09-01,0.01,4,1,FALSE,20.762498474121116,3.437353924131227,39.375,91.75125,-0.5023699854159883,-0.3991112169638394,FALSE,FALSE,0,-4.509860006183766
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2016-10-01,0.007,3,1,FALSE,17.558323160807316,1.9527918593093465,46,91.685,-0.3627479549713877,-0.006396409465295187,FALSE,FALSE,0,-4.8283137373023015
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2016-11-01,0.0068,5,1,FALSE,15.764990234375023,4.448003315275691,34.3,92,0.16558643646980878,0.020218973786033104,FALSE,FALSE,0,-4.853631545286591
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2016-12-01,0.0052,5,1,FALSE,8.539990234375022,3.613111569100554,43.05,92.0795,-0.3789382586912813,0.30086183331695676,FALSE,FALSE,0,-5.083205986931091
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2017-01-01,0.004666666666666666,6,1,FALSE,6.34582926432294,3.0092527981288346,78.91666666666667,91.79416666666667,0.009255746085530953,0.3122643060567834,FALSE,FALSE,0,-5.173154223594031
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2017-02-01,0.0032500000000000003,4,1,FALSE,8.768739318847679,4.266697671169096,80.375,91.508125,-0.2522101342546715,-0.01427363518082281,FALSE,FALSE,0,-5.4608362960458114
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2017-03-01,0.006,5,1,FALSE,14.684991455078148,2.9200250828190657,43.35,92.1085,-0.1320756230212024,-0.08869374798009962,FALSE,FALSE,0,-4.961845129926823
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2017-04-01,0.008,3,1,FALSE,14.066664632161482,5.381834463248741,49.833333333333336,91.46166666666667,-0.32744968646823086,0.00799543750685783,FALSE,FALSE,0,-4.710530701645918
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2017-05-01,0.006166666666666667,6,1,FALSE,16.729150390625023,2.527297135401117,43.5,91.32916666666667,-0.2527669290431253,-0.3101273406939371,FALSE,FALSE,0,-4.938314632516629
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2017-06-01,0.007,5,1,FALSE,22.154992675781273,2.3924777432958924,42.6,91.5085,-0.0933446441460343,-0.3207382603838316,FALSE,FALSE,0,-4.8283137373023015
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2017-07-01,0.007,5,1,FALSE,24.9749938964844,4.121057207811971,43.15,91.732,-0.19100607803174416,-0.6488349146432137,FALSE,FALSE,0,-4.8283137373023015
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2017-08-01,0.009600000000000001,5,1,FALSE,24.9900085449219,2.891467538410677,41.95,91.6985,-0.05937245457969482,-0.5948362240276361,FALSE,FALSE,0,-4.546901277864116
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2017-09-01,0.0052,5,1,FALSE,20.10998535156252,2.9612256657114675,48.9,91.625,0.17776729005461137,0.16248728244460872,FALSE,FALSE,0,-5.083205986931091
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2017-10-01,0.0078000000000000005,5,1,FALSE,17.509997558593774,3.389023372139322,34.4,91.924,-0.16412779723285584,0.308918231097459,FALSE,FALSE,0,-4.733003557497976
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2017-11-01,0.0076,5,1,FALSE,15.029992675781273,3.395596858050398,58.3,91.8555,-0.17176743847609313,-0.3534987816229203,FALSE,FALSE,0,-4.755993075722675
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2017-12-01,0.0104,5,1,FALSE,11.704986572265648,3.058377809101117,37.5,92.129,-0.44166456000651677,0.3152520069127216,FALSE,FALSE,0,-4.474141923581687
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2018-01-01,0.0056,5,1,FALSE,11.784991455078147,2.036887931000298,52.4,91.959,0.22003867980117015,0.5019649765342311,FALSE,FALSE,0,-5.0206856299497575
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2018-02-01,0.007,3,1,FALSE,11.941654459635439,3.708976244950426,36.166666666666664,92.09166666666667,0.7188775080724261,0.37439371485037753,FALSE,FALSE,0,-4.8283137373023015
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2018-03-01,0.0042,5,1,FALSE,10.304992675781273,3.524900802212768,61.65,91.6725,0.10052163016388066,-0.15066339291235514,FALSE,FALSE,0,-5.259096653394756
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2018-04-01,0.00575,4,1,FALSE,14.981240844726585,3.4652760621049703,41.25,91.804375,0.8888601163000857,-0.17036436068667368,FALSE,FALSE,0,-4.9982127740976985
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2018-05-01,0.0038,5,1,FALSE,15.359991455078148,1.7185082403332548,59.65,91.543,0.5659769431924095,-0.7355461789358426,FALSE,FALSE,0,-5.339139361068292
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2018-06-01,0.0054,5,1,FALSE,19.654992675781273,2.538750201422731,48.75,91.516,0.072870420609966,-0.6176006814952798,FALSE,FALSE,0,-5.051457288616511
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2018-07-01,0.007833333333333333,6,1,FALSE,26.820820109049503,3.3107519780713806,40.291666666666664,91.79791666666667,-0.2237066980633481,-0.7148193714616802,FALSE,FALSE,0,-4.729222834658071
0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,2018-08-01,0.008,3,1,FALSE,23.041670735677105,2.31187621420782,45.25,91.7825,0.2596646541345139,-0.5805212870756851,FALSE,FALSE,0,-4.710530701645918
