distance_band,airport_id,airport_ident,gps_code,local_code,airport_name,airport_type,airport_county_fips,month,mean_lead,n_obs,n_monitors,is_reid_hillview,air_temp,wind_speed,rhum,pres,wind_dir_sin,wind_dir_cos
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2010-12-01,0.011666666666666665,9,1,FALSE,-4.83888007269963,2.698046673951598,73.16666666666667,96.50777777777778,-0.2696136802058141,-0.12702247840603387
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2011-01-01,0.0046,10,1,FALSE,-4.790002441406227,3.553634441627737,67.8,96.468,-0.5331652123958276,0.3361432948818701
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2011-02-01,0.0053,10,1,FALSE,3.5459960937500226,3.6589273455147007,69.8,96.386,-0.5537923033273676,0.19467128850297555
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2011-03-01,0.004,9,1,FALSE,5.198897298177106,3.3923647144757663,82.86111111111111,96.8488888888889,0.03798178430670962,-0.19949463629514008
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2011-04-01,0.0022,10,1,FALSE,13.058007812500023,4.447528609316807,80.75,96.62,-0.5667705804400431,-0.02604394280342348
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2011-05-01,0.0017000000000000001,10,1,FALSE,17.838000488281274,3.608022039396253,87.05,96.228,0.18714110036283296,-0.15029625682604816
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2011-06-01,0.0031111111111111114,9,1,FALSE,21.61777818467884,2.730311102620189,79.63888888888889,96.50333333333333,-0.5230909877889326,0.27228113165830564
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2011-07-01,0.0033,10,1,FALSE,23.544000244140648,4.413813778881372,82.55,96.34,-0.6620489163424388,-0.011442816170315243
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2011-08-01,0.004090909090909091,11,1,FALSE,22.85365378639917,3.3559076283458316,82.22727272727273,96.56727272727272,-0.2775789493126928,-0.5482719203051736
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2011-09-01,0.0032,10,1,FALSE,16.826000976562522,4.9510431930353835,85.6,96.51,0.5691268741679095,0.10838540659344037
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2011-10-01,0.0076,10,1,FALSE,12.278009033203148,3.3859463033501727,72.15,96.686,-0.22814429931104754,-0.1331352482654025
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2011-11-01,0.002285714285714286,7,1,FALSE,5.857141113281273,3.9061163541989066,70.5,96.56714285714285,-0.1527124411481761,0.369527285400216
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2011-12-01,0.0047,10,1,FALSE,3.4179992675781476,3.284374435156938,79.6,97.096,-0.16156993491495736,0.02592388208649592
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2012-01-01,0.0049,10,1,FALSE,-1.7499938964843522,4.6332251643726075,81.8,97.066,-0.8138590026915549,-0.30591279078523104
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2012-02-01,0.004888888888888889,9,1,FALSE,1.2766696506076616,5.154146047971921,79.55555555555556,97.21777777777778,-0.35545916974370934,-0.013369337403689237
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2012-03-01,0.0033333333333333335,9,1,FALSE,10.712223307291689,4.65110641550469,75.80555555555556,96.99,-0.253523059129863,-0.39679278781444616
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2012-04-01,0.0037,10,1,FALSE,14.314007568359397,4.1811894328705295,69.7,96.346,-0.4552138721482425,-0.10919098150878323
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2012-05-01,0.016375,8,1,FALSE,20.07000885009768,2.7575693755119124,85.5,96.575,-0.2996295631035914,-0.24828329972216456
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2012-06-01,0.004666666666666667,9,1,FALSE,19.15668131510419,3.430703744429231,68.47222222222223,96.50222222222223,-0.345923971554483,0.7615435969980477
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2012-07-01,0.002285714285714286,7,1,FALSE,24.435710797991096,2.6991964140053057,88.10714285714286,96.48714285714286,-0.7139820953676845,-0.6736967570848275
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2012-08-01,0.007181818181818182,11,1,FALSE,22.181820401278433,5.535755739837018,80.04545454545455,96.60272727272726,-0.5623411704893627,0.051380903241609654
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2012-09-01,0.0079,10,1,FALSE,17.356005859375024,4.121229790965494,75.05,96.59,-0.7461815618331032,-0.3735708253576154
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2012-10-01,0.012666666666666666,6,1,FALSE,13.863336181640648,3.447854777268861,68.5,96.50333333333333,-0.1780322379809437,-0.3900948414895467
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2012-11-01,0.010499999999999999,10,1,FALSE,4.278002929687522,2.999465583267234,54.75,97.3,-0.02799319373759481,-0.18501903487236226
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2012-12-01,0.0041,10,1,FALSE,5.492004394531273,3.6924896699873857,81.6,96.222,0.008676203845159214,-0.02687840368354306
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2013-01-01,0.004,10,1,FALSE,0.13200073242189775,4.235073537935831,75.5,97.116,-0.28966323567515123,0.058331537220187676
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2013-02-01,0.003777777777777778,9,1,FALSE,0.9888888888889116,3.93162896041735,76.77777777777777,96.23222222222222,-0.01605392056118777,-0.11015505700898391
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2013-03-01,0.0034000000000000002,10,1,FALSE,4.660003662109398,3.7926499330550523,67.5,96.574,-0.44746499438735765,-0.02884532978529823
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2013-04-01,0.0045000000000000005,10,1,FALSE,10.548004150390648,2.963389257375803,75,97.19800000000001,-0.15688415226475902,-0.45475284075642086
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2013-05-01,0.0067777777777777775,9,1,FALSE,17.955563693576412,4.019624547971233,81.94444444444444,96.61555555555556,-0.296797508616027,-0.4900515656674698
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2013-06-01,0.004555555555555556,9,1,FALSE,20.395562744140648,2.5985887681183297,89.58333333333333,96.56444444444445,0.18329325815909436,-0.3271827529541162
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2013-07-01,0.015375,8,1,FALSE,22.594995117187523,4.636543126643542,90.875,96.7525,-0.5060458911366975,-0.6540444207416091
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2013-08-01,0.008222222222222221,9,1,FALSE,20.548886447482662,4.503601676823674,87.66666666666667,96.72222222222223,-0.1582560919269073,0.08688630692750321
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2013-09-01,0.003777777777777778,9,1,FALSE,18.87555338541669,2.7617124451810002,83,96.49444444444444,0.03456149018868161,-0.5200230373953107
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2013-10-01,0.0065,12,1,FALSE,14.148339843750023,3.9927727207598447,77.58333333333333,96.67333333333333,-0.04874094994808955,-0.17254571632427537
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2013-11-01,0.0038,10,1,FALSE,4.208001708984398,3.6693194496909305,69.25,97.258,-0.2683157826143713,-0.05855579506793746
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2013-12-01,0.0014444444444444444,9,1,FALSE,3.295546468098981,4.582099691134669,81.11111111111111,96.73555555555555,-0.638333472634166,0.2184427064313104
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2014-01-01,0.007,8,1,FALSE,-5.5074905395507585,5.66732938303311,73.75,96.4825,-0.46664514162597676,-0.2223181242555996
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2014-02-01,0.0037,10,1,FALSE,-2.9559875488281024,3.1244214249814863,70.45,96.756,-0.13022079741450862,0.2829049911121405
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2014-03-01,0.007555555555555556,9,1,FALSE,1.1188937717014116,4.716647553253898,73.36111111111111,96.33444444444444,-0.2398607439083828,0.34742171241163833
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2014-04-01,0.0014,10,1,FALSE,10.264013671875023,4.952571294107922,76.9,96.566,-0.6706944270068459,0.06672460463120194
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2014-05-01,0.0027,10,1,FALSE,16.347998046875023,1.4403363421735842,79.15,96.598,-0.5594831221440463,0.2513343936912528
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2014-06-01,0.0033333333333333335,9,1,FALSE,22.129995388454883,3.4875983144860987,85.88888888888889,96.59777777777778,-0.2264476018806634,-0.05019249792232072
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2014-07-01,0.0045,10,1,FALSE,20.81201171875002,4.299317864027261,85.6,96.488,-0.4209498903433228,0.36683323007575663
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2014-08-01,0.0066,10,1,FALSE,20.648004150390648,2.6145586941914902,81.45,96.748,-0.24271646840941202,0.1946155148595703
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2014-09-01,0.0023333333333333335,9,1,FALSE,18.914453125000023,2.350006391117624,82,97.06666666666666,-0.24824539536999116,0.13458596482189833
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2014-10-01,0.013900000000000001,10,1,FALSE,16.32800292968752,3.6993842661007634,69.55,96.4995,-0.17869756730433936,-0.48910103427749774
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2014-11-01,0.0047,10,1,FALSE,3.649981689453148,4.058023156248922,67.95,96.4335,-0.12692734738438316,0.25149939925793896
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2014-12-01,0.002181818181818182,11,1,FALSE,3.3840742631392273,3.6563573160467437,75.1590909090909,97.00772727272727,-0.32932026659974584,0.41926384270729466
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2015-01-01,0.0089,10,1,FALSE,-0.005004882812477263,4.895244484307759,77.75,96.66499999999999,-0.4965356937706381,0.12446693280916343
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2015-02-01,0.0012857142857142856,7,1,FALSE,-3.87501046316962,3.220652645860752,75.5,96.67392857142858,0.04093360952330557,0.771116163577972
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2015-03-01,0.0047,10,1,FALSE,2.0124755859375227,3.1545813883653593,68.65,97.223,-0.09969630488350775,-0.3443231029629041
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2015-04-01,0.0183,10,1,FALSE,11.384997558593772,3.8331413644301446,66.9,96.609,-0.2505002731219889,0.08464058188095468
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2015-05-01,0.0032222222222222222,9,1,FALSE,20.472212727864605,4.300006044408965,81.08333333333333,97.11916666666667,-0.501603654637187,-0.5480729976311252
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2015-06-01,0.0016,10,1,FALSE,21.654992675781273,3.9711332048012244,80.1,96.6235,-0.6036065030405731,-0.1005284007562142
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2015-07-01,0.001,9,1,FALSE,22.57777981228301,2.8877101781076044,83.91666666666667,96.64722222222223,0.008369137054847368,-0.026084971381750612
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2015-08-01,0.002,10,1,FALSE,22.2299987792969,3.1852777874082108,72.5,96.7915,-0.1148983093952796,-0.5577386308416928
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2015-09-01,0.0021111111111111113,9,1,FALSE,21.022207302517383,3.1537862671395582,69.02777777777777,96.85583333333332,-0.3929064067874428,-0.045178581574540355
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2015-10-01,0.009125,8,1,FALSE,11.912488555908226,3.8315670851563004,59.25,97.06875,-0.3106374501313401,0.12275379200084793
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2015-11-01,0.002,8,1,FALSE,8.590615844726585,3.3596568063192125,61.71875,97.275625,0.35539526186698023,0.5474899152776603
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2015-12-01,0.01,7,1,FALSE,7.160690743582612,3.0530757664391177,75.35714285714286,96.87214285714286,-0.1633412342511666,-0.6100801428893678
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2016-01-01,0.0031,10,1,FALSE,-4.720019531249977,3.6659047692539404,60.95,96.9375,-0.2636258406488339,-0.011331376933189866
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2016-02-01,0.005375,8,1,FALSE,-1.1812652587890398,5.407152369948093,68.5625,96.94624999999999,-0.4883262750904346,-0.17278951813408253
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2016-03-01,0.005375,8,1,FALSE,8.978112792968773,4.119773214360233,72.8125,96.611875,0.12516578751410573,-0.1864378716501438
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2016-04-01,0.0624,10,1,FALSE,11.804998779296898,3.1455115167729484,69.55,96.9605,-0.338849674895725,-0.1119879378331039
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2016-05-01,0.0132,10,1,FALSE,14.684985351562522,2.5329015348006427,93.25,96.516,-0.026381956630413317,0.3514848120622243
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2016-06-01,6.666666666666666e-4,6,1,FALSE,23.091653442382835,4.015389707153087,75.45833333333333,96.46791666666667,-0.4314659500979531,-0.20568229854586895
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2016-07-01,0.0012222222222222222,9,1,FALSE,23.733331298828148,2.2558031914788534,82.61111111111111,96.655,-0.21894262128778133,-0.0489516226726228
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2016-08-01,0.0012222222222222222,9,1,FALSE,22.941661241319466,3.847271098153764,84.86111111111111,97.00194444444445,-0.38240785419934037,-0.08854260781533266
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2016-09-01,0.004111111111111111,9,1,FALSE,21.544444444444466,4.394636592361838,74.44444444444444,96.75472222222223,-0.06517324409264783,0.4618557068596692
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2016-10-01,0.0039000000000000003,10,1,FALSE,15.119982910156272,4.3118062429888955,73.1,96.7785,0.14692984060161898,-0.1404825629993542
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2016-11-01,0.0111,10,1,FALSE,7.849987792968773,3.173404597667571,52.1,97.038,-0.5781233911365653,0.21669348327930182
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2016-12-01,0.004888888888888889,9,1,FALSE,0.06387057834203663,2.558713725809798,72.75,97.11222222222221,0.0341946558942606,0.4006500898516947
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2017-01-01,0.00425,12,1,FALSE,1.637501017252627,3.6934967982939537,74.83333333333333,96.65416666666667,-0.17649043162454614,-0.19899508347145436
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2017-02-01,0.005,8,1,FALSE,10.368737792968773,3.2763939336753616,78.6875,96.25375,0.1463570388979636,-0.6959893484397723
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2017-03-01,0.005555555555555556,9,1,FALSE,6.483314344618078,4.159657777179413,79.80555555555556,96.56916666666667,0.2319166754459357,0.09894488580133684
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2017-04-01,0.0022,10,1,FALSE,11.429998779296898,5.3581461284666805,83.3,96.40599999999999,-0.3681368731706548,0.2722295681669609
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2017-05-01,0.0036666666666666666,9,1,FALSE,15.855547417534744,3.6539350039408602,87.30555555555556,95.91805555555555,-0.15306976740585695,-0.368077002968227
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2017-06-01,0.00375,8,1,FALSE,21.72186431884768,4.647343891157282,82.9375,96.2484375,-0.535149496095251,-0.23570224084149774
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2017-07-01,0.0062,10,1,FALSE,22.829986572265646,3.6657873157239638,80.85,96.6315,-0.26203912746528357,-0.10687341783447976
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2017-08-01,0.0022222222222222222,9,1,FALSE,21.438894314236133,3.078164543447139,83.33333333333333,96.62277777777777,-0.05535179249698201,-0.1077116067364182
0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,2017-09-01,0.0014444444444444444,9,1,FALSE,19.71666191948787,2.6878507291198077,70.22222222222223,96.91944444444444,-0.717088134447851,0.4562773047599978
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2012-01-01,0.06,5,1,FALSE,-4.059997558593727,3.9704672055835024,81.1,98.836,-0.5038357452088241,-0.2298692084815703
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2012-02-01,0.0438,5,1,FALSE,1.2899963378906478,5.924550673388553,78.9,99,-0.1887778840463274,0.00821558442241883
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2012-03-01,0.0684,5,1,FALSE,8.204010009765648,4.0269229842777445,74.35,98.554,-0.23707723758195165,-0.03878506901033903
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2012-04-01,0.0926,5,1,FALSE,11.961999511718773,4.852292009288064,69.95,97.942,-0.40148312230301425,0.06739285243852669
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2012-05-01,0.0138,5,1,FALSE,18.212011718750023,2.4419968397663996,94.3,98.336,-0.4690045558813116,-0.3951059309147401
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2012-06-01,0.0534,5,1,FALSE,18.782006835937523,4.944003939666433,74.15,98.22,-0.1051365447334521,0.4795415361494073
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2012-07-01,0.0168,5,1,FALSE,24.892004394531273,3.9621231513975608,74,98.134,-0.5885185664127359,0.12614237772727321
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2012-08-01,0.026166666666666668,6,1,FALSE,22.600000000000023,3.2013297765157267,70.20833333333333,98.425,-0.539712562525782,-0.07653922640577297
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2012-09-01,0.01,1,1,FALSE,22.850000000000023,1.8022514605823357,91.25,97.96,-0.9987524444431319,0.0499355055934018
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2012-10-01,0.0188,5,1,FALSE,12.950006103515648,2.570950338378886,76.85,97.586,-0.4334983572960854,0.37635178405692615
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2012-11-01,0.0174,5,1,FALSE,4.544006347656273,3.9722214517844137,70.35,99.096,0.5762383806207146,-0.044396714879807744
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2012-12-01,0.0154,5,1,FALSE,4.750000000000023,2.334545105241109,83.25,97.914,0.044261055192857016,0.014708808454329014
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2013-01-01,0.066,5,1,FALSE,-2.0199951171874773,5.2692929426702735,73.1,98.842,-0.7138300752049672,0.11774369700380304
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2013-02-01,0.0522,5,1,FALSE,-1.4160034179687273,3.949885855871797,79.4,97.982,-0.5255474909792894,0.2637348357051149
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2013-03-01,0.0196,5,1,FALSE,1.2920043945312727,5.9046822564531665,72,98.434,-0.785763557411549,0.34031769085692587
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2013-04-01,0.03325,4,1,FALSE,9.705003356933616,3.326745624311776,67.4375,99.0875,0.2739879232965481,-0.5096106824140052
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2013-05-01,0.0165,4,1,FALSE,16.480004882812523,7.1732528091603935,82.375,98.525,-0.5827424443361975,-0.32745659576359193
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2013-06-01,0.020999999999999998,5,1,FALSE,20.167999267578146,3.717410091501821,83.45,98.368,-0.5010071426277563,0.21132302352445187
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2013-07-01,0.018,5,1,FALSE,23.2680114746094,4.074379831869881,86.35,98.63799999999999,-0.7042356605879327,-0.49910781285449235
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2013-08-01,0.0224,5,1,FALSE,20.365991210937523,5.217140146706568,82.7,98.458,-0.6237273571166545,-0.0068604616488415916
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2013-09-01,0.0166,5,1,FALSE,17.45800781250002,4.66928213023617,77.15,98.212,-0.6124355750933398,0.013874326091622258
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2013-10-01,0.05466666666666667,6,1,FALSE,13.588337198893251,4.082496821278865,80.08333333333333,98.44833333333332,-0.13037892039127405,-0.389289476893238
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2013-11-01,0.0518,5,1,FALSE,3.707995605468773,6.56770247002609,72.9,98.996,-0.36354839910799935,-0.17774687742608705
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2013-12-01,0.1118,5,1,FALSE,0.4780029296875227,5.332112549959874,84.3,98.518,-0.6673024941963946,0.3548842357393389
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2014-01-01,0.099,5,1,FALSE,-5.585998535156227,4.457097611698758,82.65,98.384,-0.49837570264188286,-0.4891936167149056
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2014-02-01,0.0518,5,1,FALSE,-5.771990966796852,3.3259550328552603,75.3,98.602,-0.14857306952502725,0.42319308934084926
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2014-03-01,0.0126,5,1,FALSE,-0.13599853515622726,6.44853305337833,77.1,98.12,-0.482526950464817,0.4483586646144131
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2014-04-01,0.06966666666666667,3,1,FALSE,6.659997558593773,5.606179359268942,77.08333333333333,98.38,-0.7476195074384485,0.22999960241383066
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2014-05-01,0.0485,4,1,FALSE,14.360009765625023,3.771243673357975,88.4375,98.3725,-0.3795274519900581,0.29417920639569695
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2014-06-01,0.011,4,1,FALSE,20.647492980957054,3.08940784005677,85.5625,98.28,-0.23481670482888897,0.19333745194588306
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2014-07-01,0.0438,5,1,FALSE,20.832000732421896,4.964033518146684,87.35,98.14,-0.7475106836076961,0.08347918149682937
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2014-08-01,0.03833333333333333,3,1,FALSE,18.97334187825523,4.295030747644856,76.58333333333333,98.52333333333334,-0.9406784369241673,0.19399979870382433
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2014-09-01,0.0334,5,1,FALSE,17.926000976562523,3.003982405823405,76.25,98.934,-0.3146096240198338,-0.05383460651363361
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2014-10-01,0.1122,5,1,FALSE,14.651989746093772,4.993575321991399,74.55,98.196,-0.4868529593162894,-0.5120814548619609
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2014-11-01,0.2572,5,1,FALSE,3.6549926757812727,4.502180168491244,67.95,98.12349999999999,-0.4417669457657006,0.3262618673600236
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2014-12-01,0.329,4,1,FALSE,3.5999923706054915,4.038934109739605,77,98.475,-0.0781977578566297,0.07475651386295087
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2015-01-01,0.094,5,1,FALSE,-2.6700073242187274,6.234546526927804,81.3,98.439,-0.646471565177366,-0.11400436453706674
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2015-02-01,0.03375,4,1,FALSE,-6.6250137329101335,4.2359024291246,82.5,98.49625,-0.4070384506167938,0.5984436560985081
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2015-03-01,0.025166666666666667,6,1,FALSE,-1.1583465576171648,3.4430118681739605,70.58333333333333,99.20583333333333,-0.30303430754947513,-0.3970557297031423
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2015-04-01,0.0184,5,1,FALSE,10.574993896484397,5.519672579840337,64,98.3485,-0.38917061270228,0.23706689052281626
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2015-05-01,0.0366,5,1,FALSE,19.499987792968774,4.649765388272405,82.35,98.837,-0.8451109743684525,-0.2410606766832599
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2015-06-01,0.049,2,1,FALSE,21.937478637695335,4.799106010337564,74.75,98.08125000000001,-0.9406377073579077,-0.3319413347465645
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2015-07-01,0.014199999999999999,5,1,FALSE,21.764996337890647,5.543065930933691,75.05,98.462,-0.8321440551883649,0.04604424584412294
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2015-08-01,0.0198,5,1,FALSE,22.1049987792969,3.167588846900148,65.25,98.5435,-0.6872480739856849,-0.05936698262055045
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2015-09-01,0.015000000000000001,5,1,FALSE,20.214996337890646,2.758434496874325,66.15,98.782,-0.5756243533683394,0.012658295842043723
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2015-10-01,0.0542,5,1,FALSE,11.839996337890648,3.7230969315703435,69.5,98.8575,-0.38883397797324054,0.1478651806108916
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2015-11-01,0.041249999999999995,4,1,FALSE,9.03748474121096,5.1836215181027026,63.0625,99.051875,-0.476510210107689,0.1080663844686251
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2015-12-01,0.0226,5,1,FALSE,7.759991455078148,3.315850780655912,81.3,98.6775,-0.06792819043625856,0.11016846680480137
0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,2016-01-01,0.06416666666666666,6,1,FALSE,-3.6708587646484148,3.123190447915703,65.70833333333333,98.61291666666666,-0.47768388782207144,-0.1083957219170885
