State Code,County Code,Site Num,Parameter Code,POC,latitude,longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change,date,lon_360,day_idx,temp_k,uwnd,vwnd,rhum,pres,air_temp,wind_speed,wind_dir
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-05-27,Micrograms/cubic meter (LC),None,1,100,0.07,0.07,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-05-27,238.184562,148,285.3800048828125,-4.3000030517578125,-1.25,86.75,100.18,12.230004882812523,4.478004716961172,73.7909859718759
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-06-02,Micrograms/cubic meter (LC),None,1,100,0.122,0.122,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-06-02,238.184562,154,289.67999267578125,-0.1999969482421875,-2.3199920654296875,80,99.47,16.529992675781273,2.328596565092995,4.927051903937581
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-06-08,Micrograms/cubic meter (LC),None,1,100,0.154,0.154,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-06-08,238.184562,160,288.07000732421875,-2.5999908447265625,-3.399993896484375,77,99.84,14.920007324218773,4.280176502060744,37.405308909446774
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-06-14,Micrograms/cubic meter (LC),None,1,100,0.059,0.059,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-06-14,238.184562,166,289.72998046875,3.9000091552734375,-2.8000030517578125,70,99.23,16.579980468750023,4.801050770515731,305.6763740857977
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-06-20,Micrograms/cubic meter (LC),None,1,100,0.074,0.074,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-06-20,238.184562,172,291.4000244140625,2.600006103515625,-2.3899993896484375,59.25,99.38,18.250024414062523,3.5315901263932665,312.5901024563624
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-07-02,Micrograms/cubic meter (LC),None,1,100,0.057,0.057,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-07-02,238.184562,184,290.75,4.3000030517578125,-2.4499969482421875,78.5,99.51,17.600000000000023,4.948990936698363,299.67303392359497
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-07-04,Micrograms/cubic meter (LC),None,1,100,0.016,0.016,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-07-04,238.184562,186,291.4700012207031,2.1999969482421875,-2.3899993896484375,68.25,99.39,18.320001220703148,3.248397090073017,317.3703997832338
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-07-08,Micrograms/cubic meter (LC),None,1,100,0.068,0.068,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-07-08,238.184562,190,291.25,1.9000091552734375,-2.470001220703125,69.5,99.87,18.100000000000023,3.1162382483368964,322.4312882326353
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-07-14,Micrograms/cubic meter (LC),None,1,100,0.035,0.035,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-07-14,238.184562,196,289.25,5.9000091552734375,-0.0200042724609375,76.25,99.62,16.100000000000023,5.9000430679129,270.1942634260538
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-07-20,Micrograms/cubic meter (LC),None,1,100,0.083,0.083,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-07-20,238.184562,202,289.29998779296875,-0.0999908447265625,-2.8899993896484375,72.75,100.03,16.149987792968773,2.8917286596770233,1.981581380020259
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-07-26,Micrograms/cubic meter (LC),None,1,100,0.043,0.043,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-07-26,238.184562,208,291.6199951171875,1.3000030517578125,0.029998779296875,72.75,99.78,18.469995117187523,1.300349130556455,268.6780812148139
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-08-01,Micrograms/cubic meter (LC),None,1,100,0.055,0.055,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-08-01,238.184562,214,293.1500244140625,5,-2.8499908447265625,59.25,99.91,20.000024414062523,5.755210492677503,299.68306099443896
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-08-07,Micrograms/cubic meter (LC),None,1,100,0.087,0.087,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-08-07,238.184562,220,291.8500061035156,0.4000091552734375,-3.399993896484375,64.25,100.06,18.700006103515648,3.4234435617421197,353.28999908097387
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-08-13,Micrograms/cubic meter (LC),None,1,100,0.055,0.055,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-08-13,238.184562,226,294.8800048828125,3.100006103515625,-1.3199920654296875,55.25,99.37,21.730004882812523,3.3693347851811133,293.0644529694883
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-08-19,Micrograms/cubic meter (LC),None,1,100,0.109,0.109,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-08-19,238.184562,232,291.17999267578125,4.3000030517578125,-2.3199920654296875,71.25,99.69,18.029992675781273,4.885937927233952,298.34831069727466
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-08-25,Micrograms/cubic meter (LC),None,1,100,0.05,0.05,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-08-25,238.184562,238,290.5,-0.899993896484375,-0.44000244140625,72.5,99.47,17.350000000000023,1.0017939719086897,63.94622592727285
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-08-31,Micrograms/cubic meter (LC),None,1,100,0.076,0.076,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-08-31,238.184562,244,290.8800048828125,4.8000030517578125,-1.2700042724609375,67,99.44,17.730004882812523,4.965172720958793,284.81995666200135
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-09-06,Micrograms/cubic meter (LC),None,1,100,0.062,0.062,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-09-06,238.184562,250,291.25,0.6999969482421875,-0.220001220703125,61.5,99.81,18.100000000000023,0.7337549077581974,287.4473508057574
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-09-12,Micrograms/cubic meter (LC),None,1,100,0.086,0.086,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-09-12,238.184562,256,290.54998779296875,-1.3000030517578125,1,70.5,99.85,17.399987792968773,1.6401243655831792,127.5685270278666
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-09-18,Micrograms/cubic meter (LC),None,1,100,0.088,0.088,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-09-18,238.184562,262,289.2799987792969,5.4000091552734375,-1.5500030517578125,69.5,100.05,16.129998779296898,5.618060905463333,286.0154437611776
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-09-25,Micrograms/cubic meter (LC),None,1,100,0.052,0.052,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-09-25,238.184562,269,289.92999267578125,2.9000091552734375,-1.25,68.75,99.58,16.779992675781273,3.15793494243782,293.31764263629987
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-09-30,Micrograms/cubic meter (LC),None,1,100,0.079,0.079,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-09-30,238.184562,274,292.4700012207031,1,-2.220001220703125,57,99.95,19.320001220703148,2.4348317025871347,335.7508073872346
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-10-06,Micrograms/cubic meter (LC),None,1,100,0.068,0.068,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-10-06,238.184562,280,288.70001220703125,1.4000091552734375,-0.5999908447265625,82,100.1,15.550012207031273,1.5231594298054087,293.198138309448
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-10-12,Micrograms/cubic meter (LC),None,1,100,0.051,0.051,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-10-12,238.184562,286,286.2200012207031,0.3000030517578125,0.6699981689453125,84.25,99.89,13.070001220703148,0.7340976620682511,204.12125891272925
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-10-18,Micrograms/cubic meter (LC),None,1,100,0.074,0.074,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-10-18,238.184562,292,292.9000244140625,-1.399993896484375,-1.649993896484375,46.5,99.46,19.750024414062523,2.163899898014969,40.31408148953756
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-10-24,Micrograms/cubic meter (LC),None,1,100,0.042,0.042,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-10-24,238.184562,298,286.6000061035156,-1.399993896484375,1.970001220703125,80.25,100.07,13.450006103515648,2.4167928582659512,144.60025314175863
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-10-30,Micrograms/cubic meter (LC),None,1,100,0.061,0.061,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-10-30,238.184562,304,289.6500244140625,-0.1999969482421875,-1.529998779296875,78,100.05,16.500024414062523,1.5430149201988022,7.447310362360383
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-11-05,Micrograms/cubic meter (LC),None,1,100,0.127,0.127,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-11-05,238.184562,310,290.75,10.199996948242188,-1.67999267578125,60,100.26,17.600000000000023,10.337422944565468,279.35294194374006
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-11-11,Micrograms/cubic meter (LC),None,1,100,0.11,0.11,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-11-11,238.184562,316,282.4700012207031,-0.399993896484375,-1.649993896484375,78.75,100.68,9.320001220703148,1.6977853149501687,13.626843208892637
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-11-17,Micrograms/cubic meter (LC),None,1,100,0.013,0.013,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-11-17,238.184562,322,287.54998779296875,-0.8000030517578125,3.850006103515625,92.5,99.47,14.399987792968773,3.9322451449432014,168.2614033498994
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-11-23,Micrograms/cubic meter (LC),None,1,100,0.13,0.13,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-11-23,238.184562,328,286.1000061035156,5.5,-3,80.25,100.54,12.950006103515648,6.264982043070834,298.6104596659652
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-11-29,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-11-29,238.184562,334,287.16998291015625,-4.0999908447265625,5.6500091552734375,88.25,99.87,14.019982910156273,6.980868741175076,144.03307464832028
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-12-05,Micrograms/cubic meter (LC),None,1,100,0.007,0.007,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-12-05,238.184562,340,287.4700012207031,-2.399993896484375,3.8000030517578125,92.5,100.39,14.320001220703148,4.494440331846774,147.7244422462487
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-12-11,Micrograms/cubic meter (LC),None,1,100,0.076,0.076,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-12-11,238.184562,346,286.45001220703125,-4.0999908447265625,-1.5500030517578125,76.25,100.08,13.300012207031273,4.383199104227432,69.29088277451956
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-12-17,Micrograms/cubic meter (LC),None,1,100,0.028,0.028,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-12-17,238.184562,352,284.9700012207031,0.1999969482421875,4.3699951171875,94.75,99.99,11.820001220703148,4.374569247771577,182.6203669388413
06,085,2011,14129,3,37.329841,-121.815438,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-12-29,Micrograms/cubic meter (LC),None,1,100,0.095,0.095,0,NA,191,Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2021-11-08,2012-12-29,238.184562,364,282.45001220703125,3,-0.3300018310546875,78.5,99.99,9.300012207031273,3.0180956261357004,276.27733304207874
08,005,0007,14129,1,39.572756,-104.848992,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-01-04,Micrograms/cubic meter (LC),None,1,100,0.036,0.036,0,NA,189,Hi-Vol - ICP-MS  Extracted on a hot plate with 3M HNO3 according to refrn methd.  SW-846 Meth 6020A,Centennial Airport,7800 S. Peoria,Colorado,Arapahoe,Not in a city,"Denver-Aurora-Lakewood, CO",2021-11-08,2012-01-04,255.151008,4,271.6500244140625,3.3000030517578125,1.9499969482421875,71,79.26,-1.4999755859374773,3.8330807765770762,239.4208356068145
08,005,0007,14129,1,39.572756,-104.848992,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-01-10,Micrograms/cubic meter (LC),None,1,100,0.01,0.01,0,NA,189,Hi-Vol - ICP-MS  Extracted on a hot plate with 3M HNO3 according to refrn methd.  SW-846 Meth 6020A,Centennial Airport,7800 S. Peoria,Colorado,Arapahoe,Not in a city,"Denver-Aurora-Lakewood, CO",2021-11-08,2012-01-10,255.151008,10,271.32000732421875,5.600006103515625,1.1300048828125,75,78.65,-1.8299926757812273,5.712878380868294,258.59168675723555
08,005,0007,14129,1,39.572756,-104.848992,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-01-16,Micrograms/cubic meter (LC),None,1,100,0.018,0.018,0,NA,189,Hi-Vol - ICP-MS  Extracted on a hot plate with 3M HNO3 according to refrn methd.  SW-846 Meth 6020A,Centennial Airport,7800 S. Peoria,Colorado,Arapahoe,Not in a city,"Denver-Aurora-Lakewood, CO",2021-11-08,2012-01-16,255.151008,16,273,4.3000030517578125,3.25,71.5,77.56,-0.14999999999997726,5.390039540219209,232.91752259498605
08,005,0007,14129,1,39.572756,-104.848992,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-01-22,Micrograms/cubic meter (LC),None,1,100,0.002,0.002,0,NA,189,Hi-Vol - ICP-MS  Extracted on a hot plate with 3M HNO3 according to refrn methd.  SW-846 Meth 6020A,Centennial Airport,7800 S. Peoria,Colorado,Arapahoe,Not in a city,"Denver-Aurora-Lakewood, CO",2021-11-08,2012-01-22,255.151008,22,276.2200012207031,7.6999969482421875,-1.8499908447265625,63.25,76.9,3.0700012207031477,7.91911732003707,283.50974470472164
08,005,0007,14129,1,39.572756,-104.848992,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-01-28,Micrograms/cubic meter (LC),None,1,100,0.017,0.017,0,NA,189,Hi-Vol - ICP-MS  Extracted on a hot plate with 3M HNO3 according to refrn methd.  SW-846 Meth 6020A,Centennial Airport,7800 S. Peoria,Colorado,Arapahoe,Not in a city,"Denver-Aurora-Lakewood, CO",2021-11-08,2012-01-28,255.151008,28,264.4700012207031,-3.8000030517578125,0.100006103515625,64,78.91,-8.679998779296852,3.8013187730193145,91.50752651276889
08,005,0007,14129,1,39.572756,-104.848992,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-02-03,Micrograms/cubic meter (LC),None,1,100,0.004,0.004,0,NA,189,Hi-Vol - ICP-MS  Extracted on a hot plate with 3M HNO3 according to refrn methd.  SW-846 Meth 6020A,Centennial Airport,7800 S. Peoria,Colorado,Arapahoe,Not in a city,"Denver-Aurora-Lakewood, CO",2021-11-08,2012-02-03,255.151008,34,268.9700012207031,7.8000030517578125,-5.8199920654296875,84,78.39,-4.179998779296852,9.732027293893895,306.7285531276244
08,005,0007,14129,1,39.572756,-104.848992,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-02-09,Micrograms/cubic meter (LC),None,1,100,0.019,0.019,0,NA,189,Hi-Vol - ICP-MS  Extracted on a hot plate with 3M HNO3 according to refrn methd.  SW-846 Meth 6020A,Centennial Airport,7800 S. Peoria,Colorado,Arapahoe,Not in a city,"Denver-Aurora-Lakewood, CO",2021-11-08,2012-02-09,255.151008,40,270.4000244140625,3.100006103515625,0.4499969482421875,79.75,78.54,-2.7499755859374773,3.1324966233439757,261.74063329758565
08,005,0007,14129,1,39.572756,-104.848992,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-02-15,Micrograms/cubic meter (LC),None,1,100,0.005,0.005,0,NA,189,Hi-Vol - ICP-MS  Extracted on a hot plate with 3M HNO3 according to refrn methd.  SW-846 Meth 6020A,Centennial Airport,7800 S. Peoria,Colorado,Arapahoe,Not in a city,"Denver-Aurora-Lakewood, CO",2021-11-08,2012-02-15,255.151008,46,268.70001220703125,6.9000091552734375,-1.4199981689453125,88,77.76,-4.449987792968727,7.044609367641708,281.6289183978612
08,005,0007,14129,1,39.572756,-104.848992,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-02-21,Micrograms/cubic meter (LC),None,1,100,0.011,0.011,0,NA,189,Hi-Vol - ICP-MS  Extracted on a hot plate with 3M HNO3 according to refrn methd.  SW-846 Meth 6020A,Centennial Airport,7800 S. Peoria,Colorado,Arapahoe,Not in a city,"Denver-Aurora-Lakewood, CO",2021-11-08,2012-02-21,255.151008,52,268.3800048828125,6.5,2,62.5,77.8,-4.769995117187477,6.800735254367722,252.89727103094765
08,005,0007,14129,1,39.572756,-104.848992,WGS84,Lead (TSP) LC,24 HOUR,Lead 3-Month 2009,2012-02-27,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,189,Hi-Vol - ICP-MS  Extracted on a hot plate with 3M HNO3 according to refrn methd.  SW-846 Meth 6020A,Centennial Airport,7800 S. Peoria,Colorado,Arapahoe,Not in a city,"Denver-Aurora-Lakewood, CO",2021-11-08,2012-02-27,255.151008,58,267.4000244140625,3.9000091552734375,2.9799957275390625,50,78.46,-5.749975585937477,4.9082019057255275,232.6165665372149
